points_share,VORP,PER,FG,2P,DWS,USG%,WS/48,WS,PTS,FTA
0.0,0.1,12.9,1.8,1.2,0.3,17.5,0.066,0.7,5.2,1.1
0.0,-0.4,4.7,0.7,0.7,0.4,19.0,-0.031,-0.2,1.8,0.6
0.0,0.0,-1.2,0.0,0.0,0.0,15.7,-0.205,0.0,0.0,0.0
0.0,0.1,11.0,0.7,0.6,0.5,16.4,0.099,0.6,1.7,0.3
0.0,2.0,15.8,5.0,4.5,3.4,18.6,0.126,6.4,12.6,3.1
0.0,0.3,14.7,1.8,1.8,1.0,14.0,0.121,2.6,4.6,2.1
0.0,0.2,14.1,4.0,3.6,1.0,20.3,0.046,2.2,10.2,2.0
0.0,0.0,11.4,1.0,0.5,0.4,18.0,0.079,0.5,2.8,0.4
0.132,2.8,23.2,6.7,6.7,4.7,26.8,0.21,10.7,18.3,6.2
0.0,0.1,90.3,1.3,1.3,0.0,53.7,1.333,0.1,3.3,0.7
0.0,-0.2,12.9,2.5,2.5,1.1,17.5,0.09,1.4,6.1,2.1
0.0,-0.2,13.1,3.9,3.9,1.9,18.8,0.061,2.1,9.1,1.9
0.0,-0.1,-12.9,0.0,0.0,0.0,11.6,-0.348,-0.1,0.0,0.0
0.0,0.0,-3.4,0.0,0.0,0.0,9.3,-0.122,0.0,0.0,0.0
0.0,2.3,19.7,5.7,5.6,3.8,21.7,0.163,8.5,14.4,3.8
0.0,1.4,14.9,5.3,3.7,2.7,30.4,0.084,3.5,15.1,3.3
0.0,-0.9,10.4,3.5,2.8,1.1,22.0,0.002,0.1,9.6,2.5
0.0,-0.6,13.4,3.7,3.7,2.5,19.0,0.108,4.4,10.0,3.4
0.0,-0.2,16.4,3.1,3.1,1.1,19.9,0.122,3.8,8.4,3.1
0.0,-0.3,2.7,0.6,0.6,0.3,19.4,-0.109,-0.5,1.4,0.2
0.003,1.4,17.5,5.8,5.8,2.9,21.7,0.108,6.8,16.8,6.7
0.0,0.0,6.9,0.3,0.2,0.0,16.0,0.026,0.0,0.9,0.2
0.0,0.0,17.8,5.5,5.5,0.1,24.0,0.116,0.1,13.5,4.5
0.0,0.0,8.2,0.8,0.8,0.0,30.3,-0.108,0.0,1.8,0.3
0.0,0.0,8.4,2.3,1.6,0.1,19.7,-0.018,-0.1,5.5,0.5
0.0,1.7,18.6,5.5,4.0,2.0,26.8,0.102,2.8,15.4,4.1
0.0,-0.5,9.0,1.8,1.4,0.6,18.4,0.046,0.8,4.8,1.0
0.0,-0.6,9.6,2.7,2.2,1.1,23.0,0.007,0.1,7.7,2.2
0.0,0.2,10.3,2.0,1.2,0.7,14.2,0.071,2.7,6.5,2.3
0.0,-0.2,5.1,0.4,0.4,0.1,15.2,-0.035,-0.1,1.2,0.6
0.0,0.1,11.4,1.2,1.0,0.3,15.3,0.031,0.5,3.2,0.8
0.0,3.8,24.4,5.0,4.5,2.0,21.3,0.197,5.5,15.6,6.3
0.0,-0.2,0.4,1.0,1.0,0.0,13.8,-0.087,-0.2,2.0,0.0
0.0,-0.2,11.1,3.8,3.0,1.1,18.0,0.051,1.7,10.2,2.2
0.0,-0.5,13.0,2.7,2.7,1.0,16.5,0.079,1.6,7.1,3.1
0.0,-0.2,4.0,1.4,1.4,0.1,22.1,-0.081,-0.2,3.6,1.2
0.0,0.5,14.9,3.2,3.2,1.2,16.2,0.124,4.3,7.5,1.4
0.0,-0.1,10.9,2.1,1.6,1.0,17.7,0.061,1.7,6.5,2.4
0.0,-0.7,5.2,1.3,1.2,0.3,14.8,-0.04,-0.4,3.2,0.5
0.0,-0.4,9.4,1.1,1.1,0.6,13.7,0.046,0.8,3.0,1.1
0.0,0.4,14.1,2.4,1.4,0.5,19.4,0.088,2.0,6.4,0.5
0.0,-0.7,9.5,1.6,1.3,0.0,19.3,-0.021,-0.5,4.4,1.0
0.0,-0.3,11.3,2.4,2.3,1.0,19.3,0.043,1.3,6.6,2.1
0.0,-0.1,8.6,1.2,0.8,0.5,15.0,0.041,0.4,3.1,0.5
0.0,-1.3,9.7,2.5,2.2,0.5,21.2,-0.013,-0.4,6.8,2.0
0.0,1.3,13.9,3.8,2.7,1.7,16.5,0.08,2.8,9.9,1.6
0.0,0.0,11.7,0.8,0.8,0.1,12.1,0.082,0.2,1.8,0.4
0.0,0.1,11.0,2.4,2.0,1.6,17.2,0.058,1.4,6.3,1.3
0.0,0.8,15.9,2.9,1.9,2.4,19.0,0.102,3.2,7.5,1.1
0.0,0.0,-4.3,0.3,0.3,0.0,19.3,-0.276,-0.1,0.5,0.0
0.0,0.0,16.3,1.0,0.6,0.0,33.3,0.085,0.1,2.9,0.6
0.0,0.1,12.8,2.7,1.9,0.6,18.9,0.081,1.8,7.0,1.1
0.0,0.2,14.0,2.3,2.3,0.9,16.0,0.122,2.4,5.8,1.5
0.0,0.3,15.2,3.0,2.2,0.7,23.1,0.089,2.0,8.0,1.5
0.0,0.0,6.7,0.4,0.1,0.1,13.0,0.036,0.0,1.2,0.2
0.0,0.5,14.7,3.0,2.5,0.9,15.7,0.13,4.2,7.2,0.9
0.0,-0.1,14.4,3.5,3.5,3.1,16.3,0.104,3.9,8.2,2.1
0.0,-0.1,4.4,0.9,0.9,0.1,14.5,-0.033,-0.1,2.3,1.0
0.0,1.5,13.7,4.2,2.2,1.3,19.3,0.096,3.7,11.8,1.6
0.0,0.0,13.7,0.7,0.7,0.1,15.1,0.121,0.3,1.8,0.7
0.0,-0.4,9.3,2.7,2.7,1.0,13.2,0.063,2.7,6.6,1.4
0.0,0.3,14.2,3.2,2.2,1.0,22.5,0.075,2.1,9.5,3.0
0.0,1.1,14.9,4.3,3.1,1.3,22.3,0.079,3.5,12.5,3.2
0.0,-0.3,-1.5,0.5,0.5,0.1,13.8,-0.117,-0.3,1.6,0.8
0.0,0.9,16.6,5.2,3.1,0.7,21.8,0.147,3.0,15.2,3.0
0.0,2.9,17.5,5.7,5.7,5.0,21.9,0.157,8.1,14.0,3.1
0.0,2.4,16.8,6.2,4.7,3.3,25.8,0.093,5.1,17.7,4.6
0.0,2.2,17.0,3.5,3.5,4.0,12.4,0.176,6.5,7.3,1.0
0.026,2.5,18.2,5.7,5.7,3.1,21.7,0.137,5.6,14.6,4.1
0.0,1.2,15.4,5.0,4.0,2.6,22.6,0.104,4.9,13.1,2.2
0.0,0.2,13.3,1.1,1.1,2.1,9.6,0.144,3.2,2.9,1.2
0.0,0.0,6.6,0.3,0.2,0.1,8.8,0.061,0.2,0.9,0.1
0.0,0.0,7.6,0.6,0.4,0.4,11.3,0.08,0.4,1.7,0.3
0.006,1.4,15.5,5.8,3.8,1.0,22.3,0.091,4.9,15.8,2.5
0.0,0.4,12.9,3.7,2.7,1.1,18.2,0.053,2.2,9.7,1.9
0.0,0.2,10.2,1.2,1.2,2.7,11.4,0.129,3.3,3.5,1.9
0.0,0.7,16.0,6.0,3.9,0.3,26.8,0.067,2.5,17.9,4.5
0.0,0.3,14.6,2.4,1.6,0.4,20.2,0.094,1.6,7.9,2.9
0.0,0.2,8.9,2.6,1.6,1.2,13.5,0.068,2.4,6.9,0.8
0.0,-0.2,12.5,4.6,3.1,0.8,19.1,0.053,2.7,12.1,1.7
0.0,1.6,15.9,4.1,2.3,1.3,23.1,0.105,4.3,11.9,2.4
0.0,0.4,11.8,1.7,1.6,1.6,11.6,0.128,3.6,4.2,1.1
0.0,0.6,14.3,3.1,1.2,1.1,20.5,0.094,2.7,8.6,0.9
0.0,0.5,17.6,2.5,2.0,0.9,21.1,0.149,2.0,6.2,1.0
0.0,2.0,16.2,5.5,4.4,1.5,23.1,0.062,3.6,16.2,4.9
0.0,-0.3,10.5,1.6,1.6,0.8,13.9,0.083,1.1,3.8,1.0
0.064,4.0,26.5,7.8,7.8,3.2,25.2,0.212,10.4,20.8,6.6
0.274,5.0,20.1,7.2,4.9,6.4,28.3,0.178,10.8,21.7,5.8
0.0,1.8,12.7,2.3,1.6,3.8,14.8,0.119,4.5,6.2,1.5
0.0,0.0,10.3,2.1,1.3,0.2,18.0,0.063,0.4,6.3,1.7
0.0,0.0,0.5,0.7,0.7,0.0,24.3,-0.214,-0.1,1.7,1.7
0.0,1.0,14.6,3.5,2.6,2.0,17.2,0.118,3.8,8.5,1.1
0.0,0.9,14.0,3.5,2.2,1.0,16.7,0.084,2.9,9.1,1.1
0.0,0.2,11.7,1.7,1.7,1.0,15.9,0.048,1.0,3.7,0.6
0.002,2.3,22.6,5.9,5.9,3.5,16.7,0.182,9.9,13.5,4.0
0.0,1.5,23.5,3.9,3.9,1.0,17.4,0.227,5.1,9.1,1.8
0.0,1.1,14.8,3.5,2.3,1.8,19.9,0.111,4.2,9.7,1.9
0.0,1.1,16.0,3.5,1.9,0.9,22.0,0.122,2.5,9.9,1.5
0.0,0.3,13.1,5.9,4.2,2.0,23.6,0.057,3.3,16.9,4.3
0.0,0.1,10.7,1.7,0.9,0.7,13.2,0.078,2.1,4.7,0.7
0.0,2.0,13.5,4.1,3.1,4.6,16.8,0.131,7.1,13.1,5.0
0.0,1.0,12.0,3.9,1.9,2.2,18.6,0.094,4.2,10.9,1.2
0.0,-0.4,15.2,2.5,2.4,1.5,25.4,0.103,2.1,6.4,1.7
0.0,-0.4,12.6,4.9,3.3,0.0,21.8,0.02,0.9,12.8,1.6
0.0,-0.1,9.5,1.4,0.6,0.2,21.0,0.031,0.2,4.6,1.3
0.0,1.6,18.4,5.1,4.7,2.4,23.2,0.143,6.4,13.8,4.0
0.0,0.1,15.3,3.8,3.0,1.2,23.5,0.084,2.6,9.6,1.7
0.0,1.5,19.3,7.1,7.0,1.7,26.4,0.076,3.0,17.4,4.2
0.0,1.0,14.3,6.6,4.7,2.4,24.3,0.076,4.0,17.1,2.6
0.0,2.4,18.3,7.4,6.5,2.5,27.6,0.091,4.8,20.0,5.3
0.003,3.0,19.8,6.5,5.5,4.0,25.7,0.129,6.7,17.9,5.3
0.0,2.1,17.7,4.3,4.3,2.6,14.0,0.176,9.5,11.1,3.0
0.0,0.0,16.0,3.0,0.6,0.0,19.9,0.15,0.2,8.4,0.0
0.0,1.5,13.8,3.7,2.8,1.9,17.0,0.114,4.7,9.6,1.4
0.0,2.2,13.4,3.6,2.3,4.0,14.8,0.154,7.8,10.3,2.3
0.0,0.1,15.5,1.6,1.3,0.3,23.4,0.06,0.4,4.5,1.3
0.0,0.8,14.1,6.7,5.8,2.5,24.5,0.02,1.1,16.4,3.9
0.01,2.2,22.0,7.7,7.5,2.0,27.9,0.149,5.5,19.0,4.8
0.0,1.7,16.2,4.2,2.3,2.4,22.4,0.154,6.2,13.1,3.2
0.0,-0.1,11.5,3.6,2.8,1.4,17.8,0.049,2.3,9.5,1.9
0.0,0.6,18.8,7.0,4.0,0.1,22.9,0.138,2.3,19.8,2.8
0.0,0.2,16.5,1.9,1.9,1.5,16.8,0.129,2.2,4.8,1.6
0.0,1.2,14.7,5.4,3.3,0.7,19.1,0.084,4.5,15.7,3.4
0.0,0.9,14.3,4.2,3.0,1.6,20.4,0.103,4.4,12.5,3.7
0.0,0.5,16.5,2.7,2.7,2.0,18.6,0.101,2.5,6.2,1.2
0.0,0.1,14.0,2.1,2.1,1.5,13.8,0.121,2.4,5.8,2.6
0.0,1.6,19.8,5.6,5.6,2.5,21.3,0.144,6.5,13.7,3.9
0.0,0.0,-6.5,0.0,0.0,0.0,31.1,-0.412,-0.1,0.5,1.0
0.0,-0.3,12.4,4.2,4.2,0.4,18.2,0.054,0.9,9.7,1.6
0.0,2.6,15.9,6.3,4.5,2.5,19.3,0.131,7.6,16.6,3.0
0.0,0.0,9.0,0.8,0.8,0.6,10.1,0.099,0.8,1.9,0.3
0.0,0.1,12.7,6.0,4.7,1.4,23.2,0.046,1.8,14.9,1.9
0.0,1.2,12.4,3.6,1.9,1.6,14.8,0.116,4.2,10.2,1.8
0.011,3.3,20.1,7.5,5.8,2.1,28.2,0.128,6.7,20.8,4.8
0.0,0.1,12.1,2.2,0.9,0.2,17.0,0.074,0.7,6.3,0.7
0.0,2.0,14.3,6.9,4.1,3.2,22.6,0.112,6.7,18.4,2.3
0.0,1.9,13.5,4.1,1.5,2.0,14.2,0.118,5.9,12.0,1.3
0.0,-0.2,9.4,2.3,1.5,0.8,13.9,0.055,1.8,5.9,0.8
0.0,-0.2,7.4,1.6,0.5,0.2,15.3,0.016,0.2,4.5,0.4
0.0,0.8,13.4,3.4,2.2,1.8,20.1,0.102,3.3,8.5,0.8
0.0,-0.3,6.0,0.9,0.8,0.3,15.6,-0.006,0.0,2.1,0.3
0.0,1.0,18.8,6.2,6.2,2.6,21.8,0.116,4.4,14.2,2.4
0.0,0.5,12.9,2.4,1.6,1.4,18.3,0.091,2.4,6.9,1.7
0.997,7.9,29.3,10.0,8.5,3.7,31.0,0.264,15.9,27.1,7.6
0.0,0.0,7.2,1.1,0.7,0.2,19.3,-0.009,0.0,3.1,0.6
0.0,0.0,16.8,3.2,2.8,1.1,25.7,0.092,1.6,7.9,1.4
0.022,4.2,26.1,8.3,8.3,3.8,32.7,0.166,7.9,22.7,8.4
0.306,2.7,21.8,9.4,9.4,3.5,29.8,0.144,7.5,23.2,5.2
0.0,0.2,15.9,2.5,2.5,1.4,17.8,0.129,2.6,5.7,1.4
0.0,0.5,15.3,4.7,3.8,1.0,21.3,0.054,1.1,11.7,2.2
0.0,0.7,11.9,1.7,1.0,1.1,13.2,0.089,2.3,4.6,0.8
0.034,3.3,18.2,4.2,4.2,5.8,12.4,0.186,11.1,10.4,4.6
0.0,1.3,16.6,7.4,6.2,2.3,24.1,0.062,3.5,17.9,2.9
0.0,0.9,10.4,2.3,1.5,2.1,11.9,0.092,3.0,6.3,1.1
0.0,1.3,18.4,5.4,5.1,1.3,27.1,0.073,3.1,14.5,4.3
0.0,1.1,13.9,5.4,2.8,1.2,21.6,0.073,3.7,14.5,1.9
0.046,4.8,20.1,5.8,3.4,3.3,22.9,0.197,11.7,17.9,4.9
0.0,-0.1,9.2,1.1,0.7,0.1,22.4,-0.025,-0.1,3.0,0.3
0.0,0.0,15.0,0.9,0.3,0.0,19.3,0.122,0.1,2.3,0.0
0.0,-0.2,8.0,1.7,0.9,1.7,14.9,0.063,1.6,4.5,0.5
0.0,0.3,14.6,3.6,3.6,2.8,16.2,0.098,4.0,8.1,1.7
0.0,0.6,12.4,5.0,3.0,1.2,19.5,0.076,3.1,13.6,2.5
0.0,2.3,13.8,3.2,1.8,3.0,13.4,0.132,6.5,8.5,1.1
0.0,0.5,16.7,3.5,3.4,1.9,18.8,0.123,4.5,9.4,3.2
0.0,0.6,16.5,5.4,4.9,1.7,22.2,0.107,4.1,14.6,4.0
0.0,-0.5,9.7,1.3,1.3,0.6,19.2,0.055,0.6,3.0,0.4
0.0,1.4,15.2,5.9,5.0,2.3,22.3,0.098,4.5,16.0,4.3
0.0,1.2,12.7,4.8,4.1,2.7,16.5,0.095,5.2,12.3,2.8
0.0,1.9,17.3,6.1,3.8,1.5,27.2,0.122,5.3,18.6,4.7
0.0,1.7,15.0,4.2,2.6,2.4,19.0,0.14,5.9,11.4,1.6
0.006,3.6,20.0,6.3,4.9,2.7,24.6,0.161,8.2,17.2,3.8
0.0,2.3,18.7,3.8,2.1,2.1,22.6,0.175,5.6,10.2,1.0
0.0,1.2,14.5,3.1,3.1,1.8,16.1,0.108,4.4,8.3,2.5
0.0,-0.2,9.4,1.0,1.0,0.5,14.2,0.086,0.6,2.5,0.5
0.306,3.0,22.7,9.6,9.5,4.7,29.3,0.146,7.8,21.8,3.8
0.0,0.6,14.3,4.0,2.9,1.4,23.7,0.073,2.8,11.0,2.1
0.112,3.6,19.5,7.1,5.7,4.0,27.4,0.128,7.9,19.3,4.8
0.0,-0.6,7.6,1.4,1.4,0.4,11.4,0.0,0.0,3.4,1.1
0.0,0.8,14.9,5.6,4.0,0.5,23.2,0.058,2.5,15.4,3.5
0.0,0.4,12.5,3.2,1.9,0.9,20.5,0.067,2.2,9.0,1.3
0.0,1.2,22.0,8.2,8.1,1.3,24.7,0.141,2.8,18.6,2.9
0.006,1.3,18.3,7.1,7.1,3.5,26.1,0.113,6.4,17.4,4.3
0.0,0.3,13.2,2.9,2.0,1.2,19.0,0.074,2.3,7.5,1.0
0.0,0.3,19.1,0.7,0.7,0.6,13.0,0.178,1.2,2.0,0.7
0.051,2.7,24.7,7.5,6.0,2.3,34.4,0.178,5.2,21.8,6.4
0.0,2.2,13.9,3.2,1.3,2.8,16.7,0.122,4.2,9.1,0.9
0.0,-1.1,7.7,3.1,2.0,0.9,16.9,0.016,0.8,8.8,1.7
0.0,-0.1,9.7,5.8,4.2,0.4,31.5,-0.036,-0.2,15.9,3.2
0.0,0.2,9.8,3.5,2.6,2.8,16.8,0.07,3.2,9.5,2.3
0.059,4.7,23.6,7.9,6.3,2.3,26.9,0.199,10.9,21.7,4.7
0.0,2.7,15.7,5.4,3.0,1.9,19.6,0.142,8.2,16.4,3.7
0.002,3.5,19.4,5.1,4.1,3.9,18.3,0.193,7.7,12.8,1.9
0.0,0.2,11.1,2.5,1.7,1.1,16.4,0.055,1.7,6.3,0.9
0.0,-0.2,13.1,1.5,1.5,0.2,23.1,0.053,0.3,3.9,1.1
0.005,2.3,14.7,5.5,4.4,4.8,19.4,0.13,7.4,13.8,2.5
0.0,1.6,18.5,2.8,2.3,1.6,20.0,0.15,3.0,7.4,1.7
0.0,0.3,11.8,3.3,2.1,0.7,14.0,0.09,4.4,9.6,2.2
0.0,2.2,13.7,3.5,2.5,3.1,13.3,0.135,5.8,9.3,2.1
0.0,0.7,13.2,2.9,2.8,1.8,14.3,0.072,3.1,7.2,1.7
0.0,0.1,13.4,1.5,1.0,0.5,16.0,0.092,1.4,4.2,0.9
0.0,0.3,11.8,3.6,2.1,0.4,16.9,0.058,2.7,10.1,2.0
0.882,5.2,20.0,4.8,4.8,6.6,18.7,0.19,11.2,12.6,4.2
0.0,-0.2,8.3,1.1,0.8,0.3,17.4,-0.01,-0.1,2.8,0.5
0.0,0.6,11.0,2.0,0.4,1.3,12.4,0.117,3.2,6.1,0.6
0.0,-0.2,10.8,1.6,1.6,0.2,19.3,0.04,0.2,3.8,0.7
0.0,0.8,25.4,7.6,7.6,0.5,27.1,0.211,2.3,20.7,6.8
0.0,3.0,15.8,5.1,2.7,3.7,17.8,0.141,8.0,14.4,2.5
0.138,5.3,24.4,9.6,7.5,2.5,32.4,0.172,10.7,27.4,7.0
0.0,-0.1,1.5,0.5,0.4,0.1,16.1,-0.073,-0.1,1.0,0.2
0.0,0.4,16.1,4.4,4.4,3.2,18.5,0.141,6.7,11.3,3.2
0.0,1.2,17.1,5.8,4.8,1.9,25.7,0.098,5.2,16.5,4.8
0.0,-0.4,9.4,2.4,2.0,1.2,18.1,0.029,0.7,5.9,0.9
0.0,0.1,13.5,1.6,1.3,0.4,21.2,0.078,0.6,4.0,0.8
0.0,3.2,20.5,6.9,5.1,1.3,26.3,0.149,7.7,20.3,5.7
0.0,1.8,17.6,5.6,5.6,4.0,18.2,0.146,8.1,13.2,2.8
0.0,0.0,11.5,2.6,2.3,1.3,16.2,0.068,2.6,8.0,3.3
0.0,1.0,19.0,2.8,2.8,1.7,17.1,0.176,4.7,7.4,2.8
0.0,-0.3,11.2,2.2,1.6,0.8,22.6,0.011,0.2,6.0,1.6
0.0,-0.1,7.7,0.8,0.4,0.1,16.5,0.037,0.1,2.2,0.3
0.0,1.1,16.0,6.4,4.6,1.0,23.3,0.099,5.3,18.2,4.6
1.0,9.6,29.8,10.5,8.1,4.4,33.0,0.295,19.2,32.0,9.9
0.56,4.7,23.9,9.0,8.8,4.1,29.0,0.205,12.2,24.1,8.4
0.0,-0.2,9.0,1.9,1.2,0.3,20.9,0.019,0.2,5.3,0.9
0.0,-0.3,11.6,3.2,2.3,0.9,23.9,0.024,0.7,8.4,1.3
0.0,0.7,15.8,4.9,4.2,0.6,23.9,0.07,3.2,14.0,4.8
0.0,-0.2,10.8,2.2,1.7,1.1,15.0,0.031,1.2,6.8,2.6
0.0,-0.1,15.4,2.2,2.2,1.1,17.1,0.12,2.6,5.7,1.7
0.0,-0.5,11.6,2.8,2.3,0.4,21.3,0.023,0.6,7.7,2.5
0.0,0.5,11.0,3.5,2.2,1.5,15.1,0.041,1.9,9.1,1.0
0.0,2.0,16.5,5.5,3.0,1.9,23.6,0.126,6.1,15.8,2.8
0.0,1.6,13.9,4.1,2.8,2.6,15.2,0.119,5.8,11.1,1.9
0.0,-0.1,9.0,1.6,1.1,0.2,12.8,0.055,0.8,4.4,0.8
0.803,5.3,23.5,7.5,5.1,2.7,27.8,0.221,12.8,25.4,9.1
0.0,2.4,15.2,4.2,1.9,0.8,16.2,0.122,6.3,11.4,0.8
0.0,1.6,13.2,4.1,2.1,2.4,17.3,0.109,5.3,11.1,1.2
0.0,1.5,15.4,4.5,4.2,3.1,16.4,0.136,6.3,10.4,1.9
0.0,-0.8,12.4,5.4,4.7,1.8,23.2,0.027,1.4,14.0,3.2
0.0,0.6,16.0,5.2,5.2,4.4,23.0,0.117,5.7,13.0,3.4
0.0,0.1,12.0,3.4,2.4,1.3,20.1,0.069,2.4,9.3,1.6
0.0,1.4,15.6,5.3,3.4,0.9,23.4,0.068,3.9,15.5,4.0
0.0,0.1,12.7,3.6,2.0,0.4,19.6,0.08,3.1,10.2,1.6
0.184,4.0,21.4,7.3,5.7,2.0,24.5,0.186,10.3,20.3,5.5
0.0,0.5,13.9,4.3,2.3,1.2,20.1,0.062,2.8,12.1,1.6
0.0,1.8,16.2,4.1,3.2,2.0,19.7,0.136,5.9,11.4,2.8
0.0,0.9,16.4,3.5,3.5,1.9,12.9,0.143,4.9,8.7,2.8
0.0,-0.1,10.2,3.4,3.4,0.1,25.0,-0.039,-0.1,7.0,0.2
0.0,2.1,15.4,3.1,2.6,3.6,16.4,0.107,5.9,9.5,3.5
0.0,-0.9,15.6,5.2,5.2,0.9,23.3,0.05,2.2,12.3,2.6
0.0,0.8,11.8,2.8,2.1,2.1,14.8,0.068,2.8,7.4,1.8
0.0,1.2,14.0,3.5,2.3,2.5,17.4,0.106,4.8,9.8,2.2
0.0,-0.7,6.3,1.4,1.4,1.7,11.5,0.031,0.8,3.4,1.1
0.0,-0.1,6.7,1.0,0.5,0.3,15.4,0.019,0.2,2.7,0.2
0.0,0.7,17.9,4.9,4.9,1.5,20.3,0.084,3.3,11.1,2.5
0.0,0.1,10.1,1.0,1.0,0.9,10.1,0.086,1.5,2.7,0.8
0.09,2.8,18.4,7.6,6.8,3.0,28.0,0.141,8.8,22.7,8.0
0.0,0.1,12.2,1.2,0.7,0.2,16.4,0.084,0.7,3.2,0.2
0.0,-0.1,11.2,1.1,1.1,1.9,11.7,0.114,2.9,3.3,1.7
0.0,1.0,15.6,3.7,3.5,2.1,20.1,0.1,2.7,9.0,2.2
0.379,7.7,26.9,8.4,6.0,3.7,28.8,0.245,14.3,26.1,8.2
0.782,6.7,24.1,8.4,5.0,4.0,28.3,0.225,13.4,24.0,4.5
0.0,1.9,13.3,3.3,2.4,2.8,14.2,0.117,6.1,9.4,2.5
0.0,-0.1,0.5,0.4,0.4,0.0,13.8,-0.117,-0.1,1.2,0.8
0.0,-0.2,8.3,1.4,1.3,0.8,11.2,0.049,1.0,3.5,1.0
0.0,0.0,9.6,2.5,1.4,1.6,14.1,0.048,2.0,6.7,1.0
0.0,-0.1,12.9,0.8,0.8,0.6,14.2,0.045,0.4,2.3,1.4
0.0,1.4,18.1,6.1,6.1,2.3,21.4,0.106,5.9,15.2,4.5
0.0,0.3,16.2,2.7,2.7,1.0,15.3,0.112,2.8,6.1,1.1
0.0,0.1,12.7,2.9,2.6,0.2,16.8,0.043,1.2,7.2,1.6
0.0,2.4,20.0,4.3,3.0,2.4,24.7,0.176,5.7,12.3,2.8
0.0,1.8,19.6,6.2,5.0,1.6,24.9,0.14,4.1,17.7,5.5
0.0,-0.2,8.2,1.0,0.9,0.2,20.4,-0.068,-0.3,2.5,0.5
0.0,0.7,17.1,6.0,5.1,0.7,23.3,0.064,1.5,14.3,1.9
0.0,0.0,129.1,1.0,1.0,0.0,47.8,2.123,0.0,2.0,0.0
0.362,2.3,21.3,6.7,6.6,4.1,24.0,0.161,8.0,18.3,9.0
0.0,-0.2,7.8,0.7,0.6,0.9,14.3,0.025,0.3,1.8,0.6
0.0,-0.9,5.8,1.5,1.3,0.4,19.0,-0.054,-0.7,3.7,0.9
0.0,4.0,15.8,4.6,2.9,3.1,16.5,0.128,7.9,13.0,2.5
0.0,0.9,15.5,6.1,5.3,2.1,25.7,0.026,1.3,16.7,5.2
0.0,0.9,16.6,5.6,5.6,2.4,24.0,0.098,3.2,14.2,5.0
0.0,0.3,14.0,6.1,4.8,1.3,26.9,0.037,1.6,15.9,3.4
0.0,0.4,15.2,1.2,1.2,0.6,12.0,0.128,1.8,3.3,1.3
0.0,0.7,15.0,3.1,3.1,2.0,14.4,0.132,4.3,6.8,1.1
0.0,-0.4,7.3,0.8,0.8,0.4,14.3,0.024,0.2,2.0,0.7
0.0,0.5,14.2,3.3,2.0,1.0,20.9,0.087,2.6,10.4,3.0
0.0,-0.1,14.9,4.4,4.4,2.3,17.5,0.106,5.7,11.7,4.1
0.0,0.0,12.0,2.7,2.7,2.2,15.2,0.098,3.1,7.2,3.0
0.336,1.5,18.9,6.7,6.3,1.9,26.5,0.141,5.9,16.7,3.6
0.006,2.5,19.6,6.5,6.2,4.4,19.8,0.173,9.6,15.1,2.5
0.0,0.3,15.2,3.3,2.8,1.4,21.0,0.101,2.9,8.7,1.7
0.0,-0.3,10.7,1.2,1.2,0.5,13.1,0.07,0.6,3.1,1.0
0.0,-0.6,3.8,1.0,0.8,0.4,18.2,-0.059,-0.5,2.7,0.9
0.0,0.0,13.1,2.1,2.1,2.2,18.9,0.09,2.6,6.0,2.4
0.0,-0.3,13.8,4.3,3.6,0.8,21.3,0.053,1.6,11.2,2.4
0.0,-0.4,10.3,3.0,1.8,0.8,19.7,0.043,1.4,8.4,1.6
0.0,0.2,16.5,2.8,2.8,2.2,19.4,0.124,3.5,6.4,1.2
0.0,0.5,12.6,2.9,2.9,2.0,15.1,0.085,2.9,6.3,0.8
0.0,0.7,14.7,1.9,1.7,1.3,16.9,0.148,2.9,5.0,1.4
0.0,0.7,16.0,4.0,3.6,1.2,22.7,0.094,4.3,12.3,4.9
0.0,0.1,14.0,2.8,2.8,0.7,17.0,0.06,1.7,7.7,2.5
0.0,0.3,13.6,4.9,4.0,2.8,24.4,0.026,1.3,13.8,4.0
0.0,1.2,19.0,5.3,5.3,2.3,20.8,0.112,5.1,13.3,3.9
0.184,3.9,18.6,6.7,4.1,1.8,25.0,0.157,9.6,20.7,5.2
0.864,5.8,25.9,6.5,5.3,3.2,23.7,0.27,12.2,19.1,5.6
0.0,0.7,13.9,1.8,1.6,0.8,14.5,0.108,2.2,4.9,1.3
0.0,0.3,12.2,2.0,2.0,0.7,11.6,0.09,1.2,4.3,0.6
0.0,0.8,12.8,3.3,1.7,1.5,16.8,0.101,4.1,9.6,1.6
0.0,0.2,13.3,2.9,2.9,1.9,18.9,0.054,1.2,6.5,0.9
0.0,-0.1,0.1,0.7,0.6,0.1,13.9,-0.099,-0.2,1.7,0.4
0.0,0.1,11.7,1.9,1.3,0.4,20.0,0.032,0.3,4.8,0.6
0.0,0.2,11.3,1.1,0.5,0.7,15.0,0.095,0.8,3.0,0.5
0.0,0.4,14.0,2.5,2.5,2.1,13.9,0.121,3.6,5.7,1.3
0.0,0.5,10.1,1.7,0.7,1.7,13.7,0.103,3.1,5.2,0.9
0.101,2.9,21.3,6.0,6.0,4.6,25.2,0.164,7.4,15.1,4.3
0.0,-0.3,9.7,2.4,1.4,0.5,22.7,0.035,0.4,6.6,1.0
